Word - Frequency
analysisslugmarketanalysistaxonomycategoryparent576737633rapiddataptpctsubmenu_categories_linksselfhrefhttpstechcrunchcomwpjsonwpv2categories576754162collectionhrefhttpstechcrunchcomwpjsonwpv2categoriesabouthrefhttpstechcrunchcomwpjsonwpv2taxonomiescategoryupembeddabletruehrefhttpstechcrunchcomwpjsonwpv2categories576737633wppost_typehrefhttpstechcrunchcomwpjsonwpv2postscategories576754162hrefhttpstechcrunchcomwpjsonwpv2tcmediagallerycategories576754162hrefhttpstechcrunchcomwpjsonwpv2tc_videocategories576754162curiesnamewphrefhttpsapiworgreltemplatedtrueid329026linkhttpstechcrunchcommedia2namemediaslugmedia2taxonomycategoryparent0rapiddataptpctsubmenu_categories_linksselfhrefhttpstechcrunchcomwpjsonwpv2categories329026collectionhrefhttpstechcrunchcomwpjsonwpv2categoriesabouthrefhttpstechcrunchcomwpjsonwpv2taxonomiescategorywppost_typehrefhttpstechcrunchcomwpjsonwpv2postscategories329026hrefhttpstechcrunchcomwpjsonwpv2tcmediagallerycategories329026hrefhttpstechcrunchcomwpjsonwpv2tc_videocategories329026curiesnamewphrefhttpsapiworgreltemplatedtrueid20429linkhttpstechcrunchcomstartupsnamestartupsslugstartupstaxonomycategoryparent0rapiddataptpctsubmenu_categories_linksselfhrefhttpstechcrunchcomwpjsonwpv2categories20429collectionhrefhttpstechcrunchcomwpjsonwpv2categoriesabouthrefhttpstechcrunchcomwpjsonwpv2taxonomiescategorywppost_typehrefhttpstechcrunchcomwpjsonwpv2postscategories20429hrefhttpstechcrunchcomwpjsonwpv2tcmediagallerycategories20429hrefhttpstechcrunchcomwpjsonwpv2tc_videocategories20429curiesnamewphrefhttpsapiworgreltemplatedtrueid35394854linkhttpstechcrunchcomventurecapital2nameventur - 1
capitalslugventurecapital2taxonomycategoryparent0rapiddataptpctsubmenu_categories_linksselfhrefhttpstechcrunchcomwpjsonwpv2categories35394854collectionhrefhttpstechcrunchcomwpjsonwpv2categoriesabouthrefhttpstechcrunchcomwpjsonwpv2taxonomiescategorywppost_typehrefhttpstechcrunchcomwpjsonwpv2postscategories35394854hrefhttpstechcrunchcomwpjsonwpv2tcmediagallerycategories35394854hrefhttpstechcrunchcomwpjsonwpv2tc_videocategories35394854curiesnamewphrefhttpsapiworgreltemplatedtrueid576596952linkhttpstechcrunchcomtagbetaworksventuresnamebetawork - 1
venturesslugbetaworksventurestaxonomypost_tag_linksselfhrefhttpstechcrunchcomwpjsonwpv2tags576596952collectionhrefhttpstechcrunchcomwpjsonwpv2tagsabouthrefhttpstechcrunchcomwpjsonwpv2taxonomiespost_tagwppost_typehrefhttpstechcrunchcomwpjsonwpv2poststags576596952hrefhttpstechcrunchcomwpjsonwpv2battlefieldcompaniestags576596952hrefhttpstechcrunchcomwpjsonwpv2tcmediagallerytags576596952hrefhttpstechcrunchcomwpjsonwpv2tc_videotags576596952curiesnamewphrefhttpsapiworgreltemplatedtrueid576734528linkhttpstechcrunchcomtagcoronavirusnamecoronavirusslugcoronavirustaxonomypost_tag_linksselfhrefhttpstechcrunchcomwpjsonwpv2tags576734528collectionhrefhttpstechcrunchcomwpjsonwpv2tagsabouthrefhttpstechcrunchcomwpjsonwpv2taxonomiespost_tagwppost_typehrefhttpstechcrunchcomwpjsonwpv2poststags576734528hrefhttpstechcrunchcomwpjsonwpv2battlefieldcompaniestags576734528hrefhttpstechcrunchcomwpjsonwpv2tcmediagallerytags576734528hrefhttpstechcrunchcomwpjsonwpv2tc_videotags576734528curiesnamewphrefhttpsapiworgreltemplatedtrueid576744251linkhttpstechcrunchcomtagcourtsideventuresnamecourtsid - 1
venturesslugcourtsideventurestaxonomypost_tag_linksselfhrefhttpstechcrunchcomwpjsonwpv2tags576744251collectionhrefhttpstechcrunchcomwpjsonwpv2tagsabouthrefhttpstechcrunchcomwpjsonwpv2taxonomiespost_tagwppost_typehrefhttpstechcrunchcomwpjsonwpv2poststags576744251hrefhttpstechcrunchcomwpjsonwpv2battlefieldcompaniestags576744251hrefhttpstechcrunchcomwpjsonwpv2tcmediagallerytags576744251hrefhttpstechcrunchcomwpjsonwpv2tc_videotags576744251curiesnamewphrefhttpsapiworgreltemplatedtrueid576740177linkhttpstechcrunchcomtagcovid19namecovid19slugcovid19taxonomypost_tag_linksselfhrefhttpstechcrunchcomwpjsonwpv2tags576740177collectionhrefhttpstechcrunchcomwpjsonwpv2tagsabouthrefhttpstechcrunchcomwpjsonwpv2taxonomiespost_tagwppost_typehrefhttpstechcrunchcomwpjsonwpv2poststags576740177hrefhttpstechcrunchcomwpjsonwpv2battlefieldcompaniestags576740177hrefhttpstechcrunchcomwpjsonwpv2tcmediagallerytags576740177hrefhttpstechcrunchcomwpjsonwpv2tc_videotags576740177curiesnamewphrefhttpsapiworgreltemplatedtrueid446893451linkhttpstechcrunchcomtaggvnamegvsluggvtaxonomypost_tag_linksselfhrefhttpstechcrunchcomwpjsonwpv2tags446893451collectionhrefhttpstechcrunchcomwpjsonwpv2tagsabouthrefhttpstechcrunchcomwpjsonwpv2taxonomiespost_tagwppost_typehrefhttpstechcrunchcomwpjsonwpv2poststags446893451hrefhttpstechcrunchcomwpjsonwpv2battlefieldcompaniestags446893451hrefhttpstechcrunchcomwpjsonwpv2tcmediagallerytags446893451hrefhttpstechcrunchcomwpjsonwpv2tc_videotags446893451curiesnamewphrefhttpsapiworgreltemplatedtrueid935716linkhttpstechcrunchcomtaglightspeedventurepartnersnamelightspe - 1
partnerssluglightspeedventurepartnerstaxonomypost_tag_linksselfhrefhttpstechcrunchcomwpjsonwpv2tags935716collectionhrefhttpstechcrunchcomwpjsonwpv2tagsabouthrefhttpstechcrunchcomwpjsonwpv2taxonomiespost_tagwppost_typehrefhttpstechcrunchcomwpjsonwpv2poststags935716hrefhttpstechcrunchcomwpjsonwpv2battlefieldcompaniestags935716hrefhttpstechcrunchcomwpjsonwpv2tcmediagallerytags935716hrefhttpstechcrunchcomwpjsonwpv2tc_videotags935716curiesnamewphrefhttpsapiworgreltemplatedtrueid576749223linkhttpstechcrunchcomtagmatthewhartmannamematthew - 1
hartmanslugmatthewhartmantaxonomypost_tag_linksselfhrefhttpstechcrunchcomwpjsonwpv2tags576749223collectionhrefhttpstechcrunchcomwpjsonwpv2tagsabouthrefhttpstechcrunchcomwpjsonwpv2taxonomiespost_tagwppost_typehrefhttpstechcrunchcomwpjsonwpv2poststags576749223hrefhttpstechcrunchcomwpjsonwpv2battlefieldcompaniestags576749223hrefhttpstechcrunchcomwpjsonwpv2tcmediagallerytags576749223hrefhttpstechcrunchcomwpjsonwpv2tc_videotags576749223curiesnamewphrefhttpsapiworgreltemplatedtrueid6628095linkhttpstechcrunchcomtagmgsieglernamemg - 1
sieglerslugmgsieglertaxonomypost_tag_linksselfhrefhttpstechcrunchcomwpjsonwpv2tags6628095collectionhrefhttpstechcrunchcomwpjsonwpv2tagsabouthrefhttpstechcrunchcomwpjsonwpv2taxonomiespost_tagwppost_typehrefhttpstechcrunchcomwpjsonwpv2poststags6628095hrefhttpstechcrunchcomwpjsonwpv2battlefieldcompaniestags6628095hrefhttpstechcrunchcomwpjsonwpv2tcmediagallerytags6628095hrefhttpstechcrunchcomwpjsonwpv2tc_videotags6628095curiesnamewphrefhttpsapiworgreltemplatedtrueid576649470linkhttpstechcrunchcomtagnfxnamenfxslugnfxtaxonomypost_tag_linksselfhrefhttpstechcrunchcomwpjsonwpv2tags576649470collectionhrefhttpstechcrunchcomwpjsonwpv2tagsabouthrefhttpstechcrunchcomwpjsonwpv2taxonomiespost_tagwppost_typehrefhttpstechcrunchcomwpjsonwpv2poststags576649470hrefhttpstechcrunchcomwpjsonwpv2battlefieldcompaniestags576649470hrefhttpstechcrunchcomwpjsonwpv2tcmediagallerytags576649470hrefhttpstechcrunchcomwpjsonwpv2tc_videotags576649470curiesnamewphrefhttpsapiworgreltemplatedtrueid75378751linkhttpstechcrunchcomtagnorthzonenamenorthzoneslugnorthzonetaxonomypost_tag_linksselfhrefhttpstechcrunchcomwpjsonwpv2tags75378751collectionhrefhttpstechcrunchcomwpjsonwpv2tagsabouthrefhttpstechcrunchcomwpjsonwpv2taxonomiespost_tagwppost_typehrefhttpstechcrunchcomwpjsonwpv2poststags75378751hrefhttpstechcrunchcomwpjsonwpv2battlefieldcompaniestags75378751hrefhttpstechcrunchcomwpjsonwpv2tcmediagallerytags75378751hrefhttpstechcrunchcomwpjsonwpv2tc_videotags75378751curiesnamewphrefhttpsapiworgreltemplatedtrueid576666374linkhttpstechcrunchcomtaxonomy_tc_cb_tag_taxonomytermnfxcapitalorganizationnamenfxcapitalorganizationslugnfxcapitalorganizationtaxonomy_tc_cb_tag_taxonomy_linksselfhrefhttpstechcrunchcomwpjsonwpv2crunchbase_tag576666374collectionhrefhttpstechcrunchcomwpjsonwpv2crunchbase_tagabouthrefhttpstechcrunchcomwpjsonwpv2taxonomies_tc_cb_tag_taxonomywppost_typehrefhttpstechcrunchcomwpjsonwpv2postscrunchbase_tag576666374curiesnamewphrefhttpsapiworgreltemplatedtrueid1983279date20200504t084638date_gmt20200504t154638guidrenderedhttpstechcrunchcomp1983279modified20200504t084638modified_gmt20200504t154638slugaturbulentstockmarketisaboontoinvestingfocusedfintechstartupsstatuspublishtypepostlinkhttpstechcrunchcom20200504aturbulentstockmarketisaboontoinvestingfocusedfintechstartupstitlerendereda - 1
turbul - 1
boon - 1
investingfocus - 1
fintech - 2
startupscontentrenderedp - 1
betweenpnpa - 1
dug - 1
hrefhttpstechcrunchcom20200408fintechsunevennewrealityhashelpedsomestartupsharmedothersth - 1
boom - 1
save - 2
enjoyingacompani - 1
hrefhttpswwwacornscomacornsa - 1
hrefhttpswwwm1financecomm1 - 1
financea - 1
hrefhttpsrobinhoodcomusenrobinhooda - 1
asset - 1
aum - 1
downloadsnew - 1
underscor - 1
fare - 1
chaotic - 1
erapnpy - 1
simpl - 1
test - 1
casesinc - 1
januari - 1
paid - 2
relat - 1
broadli - 4
lifeperhap - 1
bit - 2
awayor - 1
sure - 1
401k - 1
someth - 1
sillypnpif - 1
aloneto - 1
slice - 2
enjoy - 1
undergoingwe8217l - 1
lean - 1
analyt - 1
hrefhttpswwwappanniecomenappanniea - 1
brokerageinfra - 1
hrefhttpsdrivewealthcomdrivewealtha - 1
pictur - 1
performingpnh2invest - 1
downturnh2npdiv - 1
classextracrunchoffercontainerdivprotectedfalseexcerptrenderedphav - 1
investingrel - 1
lifepnprotectedfalseauthor428363featured_media1895137comment_statusopenping_statusclosedstickyfalsetemplateformatstandardmetaoutcomestatuscrunchbase_tag0amp_statusrelegenceentitiesrelegencesubjectscategories576737633158351745767541622042917396tagscrunchbase_tagtc_stories_taxtc_eventjetpack_featured_media_urlhttpstechcrunchcomwpcontentuploads201910gettyimages1144157724jpgshortlinkhttpstcrnch35vcbtbrapiddataptpctfeaturedfalsesubtitlefundingroundfalseseotitleseodescriptionpremiumcontenttruepremiumcutoffpercent022tc_cb_mappingassociatedeventnulleventnullauthors1461024hidefeaturedimagefalse_linksselfhrefhttpstechcrunchcomwpjsonwpv2posts1983279collectionhrefhttpstechcrunchcomwpjsonwpv2postsabouthrefhttpstechcrunchcomwpjsonwpv2typespostrepliesembeddabletruehrefhttpstechcrunchcomwpjsonwpv2commentspost1983279versionhistorycount6hrefhttpstechcrunchcomwpjsonwpv2posts1983279revisionspredecessorversionid1983341hrefhttpstechcrunchcomwpjsonwpv2posts1983279revisions1983341authorsembeddabletruehrefhttpstechcrunchcomwpjsonwpv2guestauthorsalexwilhelmhttpstechcrunchcomedithrefhttpstechcrunchcomwpadminpostphppost1983279actioneditauthorembeddabletruehrefhttpstechcrunchcomwpjsontcv1users428363wpfeaturedmediaembeddabletruehrefhttpstechcrunchcomwpjsonwpv2media1895137wpattachmenthrefhttpstechcrunchcomwpjsonwpv2mediaparent1983279wptermtaxonomycategoryembeddabletruehrefhttpstechcrunchcomwpjsonwpv2categoriespost1983279taxonomypost_tagembeddabletruehrefhttpstechcrunchcomwpjsonwpv2tagspost1983279taxonomy_tc_cb_tag_taxonomyembeddabletruehrefhttpstechcrunchcomwpjsonwpv2crunchbase_tagpost1983279taxonomytc_stories_taxembeddabletruehrefhttpstechcrunchcomwpjsonwpv2tc_stories_taxpost1983279taxonomytc_eventembeddabletruehrefhttpstechcrunchcomwpjsonwpv2tc_eventpost1983279curiesnamewphrefhttpsapiworgreltemplatedtrue_embeddedauthorsid1461024namealex - 1
mattermarkpcbavatarhttpscrunchbaseproductionrescloudinarycomimageuploadicctnaiqcee3bzwdc4frtwitteralex_linksselfhrefhttpstechcrunchcomwpjsontcv1users428363collectionhrefhttpstechcrunchcomwpjsontcv1userswpfeaturedmediaid1895137date20191010t092605slugfinancialdatagraphcharttypeattachmentlinkhttpstechcrunchcom20191010gettingmorepeopletoopenyouremailsfinancialdatagraphcharttitlerenderedfinanci - 1
graph - 3
chartauthor133574221licensesource_keygetti - 1
imagespersonbombuscreativeauthors133574221captionrenderedpimag - 1
imag - 2
bombuscreativepnalt_textgettyimag - 1
1144157724media_typeimagemime_typeimagejpegmedia_detailswidth4961height3508file201910gettyimages1144157724jpgsizesthumbnailfilegettyimages1144157724jpgresize150106width150height106mime_typeimagejpegsource_urlhttpstechcrunchcomwpcontentuploads201910gettyimages1144157724jpgw150mediumfilegettyimages1144157724jpgresize300212width300height212mime_typeimagejpegsource_urlhttpstechcrunchcomwpcontentuploads201910gettyimages1144157724jpgw300medium_largefilegettyimages1144157724jpgresize768543width768height543mime_typeimagejpegsource_urlhttpstechcrunchcomwpcontentuploads201910gettyimages1144157724jpgw1024largefilegettyimages1144157724jpgresize680481width680height481mime_typeimagejpegsource_urlhttpstechcrunchcomwpcontentuploads201910gettyimages1144157724jpgw6801536x1536filegettyimages1144157724jpgresize15361086width1536height1086mime_typeimagejpegsource_urlhttpstechcrunchcomwpcontentuploads201910gettyimages1144157724jpgw15362048x2048filegettyimages1144157724jpgresize20481448width2048height1448mime_typeimagejpegsource_urlhttpstechcrunchcomwpcontentuploads201910gettyimages1144157724jpgw2048guestauthor32filegettyimages1144157724jpgresize3232width32height32mime_typeimagejpegsource_urlhttpstechcrunchcomwpcontentuploads201910gettyimages1144157724jpgw32h32crop1guestauthor50filegettyimages1144157724jpgresize5050width50height50mime_typeimagejpegsource_urlhttpstechcrunchcomwpcontentuploads201910gettyimages1144157724jpgw50h50crop1guestauthor64filegettyimages1144157724jpgresize6464width64height64mime_typeimagejpegsource_urlhttpstechcrunchcomwpcontentuploads201910gettyimages1144157724jpgw64h64crop1guestauthor96filegettyimages1144157724jpgresize9696width96height96mime_typeimagejpegsource_urlhttpstechcrunchcomwpcontentuploads201910gettyimages1144157724jpgw96h96crop1guestauthor128filegettyimages1144157724jpgresize128128width128height128mime_typeimagejpegsource_urlhttpstechcrunchcomwpcontentuploads201910gettyimages1144157724jpgw128h128crop1conciergethumbfilegettyimages1144157724jpgresize5035width50height35mime_typeimagejpegsource_urlhttpstechcrunchcomwpcontentuploads201910gettyimages1144157724jpgw50fullfilegettyimages1144157724jpgwidth1024height724mime_typeimagejpegsource_urlhttpstechcrunchcomwpcontentuploads201910gettyimages1144157724jpgimage_metaaperture0creditgetti - 1
imagescameracaptionfinanci - 1
chartcreated_timestamp0copyrightfocal_length0iso0shutter_speed0titlefinanci - 1
chartorientation0keywordsfilesize478636source_urlhttpstechcrunchcomwpcontentuploads201910gettyimages1144157724jpg_linksselfhrefhttpstechcrunchcomwpjsonwpv2media1895137collectionhrefhttpstechcrunchcomwpjsonwpv2mediaabouthrefhttpstechcrunchcomwpjsonwpv2typesattachmentrepliesembeddabletruehrefhttpstechcrunchcomwpjsonwpv2commentspost1895137authorembeddabletruehrefhttpstechcrunchcomwpjsontcv1users133574221wptermid576737633linkhttpstechcrunchcomextracrunchnameextra - 1
crunchslugextracrunchtaxonomycategoryparent0rapiddataptpctsubmenu_categories_linksselfhrefhttpstechcrunchcomwpjsonwpv2categories576737633collectionhrefhttpstechcrunchcomwpjsonwpv2categoriesabouthrefhttpstechcrunchcomwpjsonwpv2taxonomiescategorywppost_typehrefhttpstechcrunchcomwpjsonwpv2postscategories576737633hrefhttpstechcrunchcomwpjsonwpv2tcmediagallerycategories576737633hrefhttpstechcrunchcomwpjsonwpv2tc_videocategories576737633curiesnamewphrefhttpsapiworgreltemplatedtrueid15835174linkhttpstechcrunchcomfinance2namefinanceslugfinance2taxonomycategoryparent0rapiddataptpctsubmenu_categories_linksselfhrefhttpstechcrunchcomwpjsonwpv2categories15835174collectionhrefhttpstechcrunchcomwpjsonwpv2categoriesabouthrefhttpstechcrunchcomwpjsonwpv2taxonomiescategorywppost_typehrefhttpstechcrunchcomwpjsonwpv2postscategories15835174hrefhttpstechcrunchcomwpjsonwpv2tcmediagallerycategories15835174hrefhttpstechcrunchcomwpjsonwpv2tc_videocategories15835174curiesnamewphrefhttpsapiworgreltemplatedtrueid576754162linkhttpstechcrunchcomextracrunchmarketanalysisnamemarket - 1
analysisslugmarketanalysistaxonomycategoryparent576737633rapiddataptpctsubmenu_categories_linksselfhrefhttpstechcrunchcomwpjsonwpv2categories576754162collectionhrefhttpstechcrunchcomwpjsonwpv2categoriesabouthrefhttpstechcrunchcomwpjsonwpv2taxonomiescategoryupembeddabletruehrefhttpstechcrunchcomwpjsonwpv2categories576737633wppost_typehrefhttpstechcrunchcomwpjsonwpv2postscategories576754162hrefhttpstechcrunchcomwpjsonwpv2tcmediagallerycategories576754162hrefhttpstechcrunchcomwpjsonwpv2tc_videocategories576754162curiesnamewphrefhttpsapiworgreltemplatedtrueid20429linkhttpstechcrunchcomstartupsnamestartupsslugstartupstaxonomycategoryparent0rapiddataptpctsubmenu_categories_linksselfhrefhttpstechcrunchcomwpjsonwpv2categories20429collectionhrefhttpstechcrunchcomwpjsonwpv2categoriesabouthrefhttpstechcrunchcomwpjsonwpv2taxonomiescategorywppost_typehrefhttpstechcrunchcomwpjsonwpv2postscategories20429hrefhttpstechcrunchcomwpjsonwpv2tcmediagallerycategories20429hrefhttpstechcrunchcomwpjsonwpv2tc_videocategories20429curiesnamewphrefhttpsapiworgreltemplatedtrueid17396linkhttpstechcrunchcomtcnametcslugtctaxonomycategoryparent0rapiddataptpctsubmenu_categories_linksselfhrefhttpstechcrunchcomwpjsonwpv2categories17396collectionhrefhttpstechcrunchcomwpjsonwpv2categoriesabouthrefhttpstechcrunchcomwpjsonwpv2taxonomiescategorywppost_typehrefhttpstechcrunchcomwpjsonwpv2postscategories17396hrefhttpstechcrunchcomwpjsonwpv2tcmediagallerycategories17396hrefhttpstechcrunchcomwpjsonwpv2tc_videocategories17396curiesnamewphrefhttpsapiworgreltemplatedtrueid1983067date20200505t144450date_gmt20200505t214450guidrenderedhttpstechcrunchcomp1983067modified20200505t144450modified_gmt20200505t214450slugtechcrunchstop16picksfromtechstarsaprilvirtualdemodaysstatuspublishtypepostlinkhttpstechcrunchcom20200505techcrunchstop16picksfromtechstarsaprilvirtualdemodaystitlerenderedtechcrunch8217 - 1
pick - 3
techstar - 7
virtual - 2
demo - 5
dayscontentrenderedp - 1
classfeatured__spanfirstwordslik - 1
acceleratorsspan - 1
corpor - 2
target - 2
bootcamp - 2
marque - 2
onlinepnpov - 1
industryfocus - 2
acceler - 4
futur - 3
abu - 3
dhabi - 2
bangalor - 1
hrefhttpscrunchbasecomorganizationberlin - 1
dataentityberlinberlin - 1
boston - 3
boulder - 1
chicago - 1
cohortspnpeach - 1
roughli - 1
pitch - 2
gamut - 1
earlychildhood - 1
educ - 1
captur - 1
preciou - 1
metal - 1
wast - 1
stream - 1
mine - 1
operationsther - 1
languag - 1
secur - 3
maker - 1
modular - 1
sou - 1
vide - 1
chefspnpth - 1
creativ - 1
vari - 1
seem - 1
promis - 1
concept - 1
batch - 3
stood - 1
restpnpwhat - 1
complet - 1
unscientif - 1
hrefhttpscrunchbasecomorganizationtechstar - 1
dataentitytechstarstechstar - 1
daysin - 1
late - 1
june - 1
roundup - 1
dayspnh2a - 1
hrefhttpswwwtechstarscomthelinestartupprofiletechstarshub71acceleratorvirtualdemodaymeetthecompaniesbhub71bah2nptechstars8217a - 1
hrefhttpswwwtechstarscomthelinestartupprofiletechstarshub71acceleratorvirtualdemodaymeetthecompani - 1
cohorta - 1
conjunct - 1
dhabibas - 1
incub - 1
hub71 - 1
novel - 2
healthcar - 1
properti - 1
techstandout - 1
sia - 1
aumet - 1
honor - 1
mention - 1
biobas - 1
plastic - 1
reus - 1
hrefhttppoliloopcompoliloopadiv - 1
classextracrunchoffercontainerdivprotectedfalseexcerptrenderedplik - 1
onlineov - 1
hellippnprotectedfalseauthor59254947featured_media1813061comment_statusopenping_statusclosedstickyfalsetemplateformatstandardmetaoutcomestatuscrunchbase_tag0amp_statusrelegenceentitiesrelegencesubjectscategories4495571005766810865767376335767541622042917396tags4495558386477797782255154576734528576740177666844495571073956635186222788257665396790695921crunchbase_tagtc_stories_taxtc_eventjetpack_featured_media_urlhttpstechcrunchcomwpcontentuploads201904gettyimages161218933jpgshortlinkhttpstcrnch3dlnmkbrapiddataptpctfeaturedtruesubtitlefundingroundfalseseotitleseodescriptionpremiumcontenttruepremiumcutoffpercent015tc_cb_mappingslugtechstarscb_nametechstarscb_slugtechstarsorganizationcb_linkhttpscrunchbasecomorganizationtechstarsslugferraricb_nameferraricb_slugferrariorganizationcb_linkhttpscrunchbasecomorganizationferrarislugnvidiacb_namenvidiacb_slugnvidiaorganizationcb_linkhttpscrunchbasecomorganizationnvidiaslugberlincb_nameberlincb_slugberlinorganizationcb_linkhttpscrunchbasecomorganizationberlinassociatedeventnulleventnullauthors592549471461024hidefeaturedimagefalse_linksselfhrefhttpstechcrunchcomwpjsonwpv2posts1983067collectionhrefhttpstechcrunchcomwpjsonwpv2postsabouthrefhttpstechcrunchcomwpjsonwpv2typespostrepliesembeddabletruehrefhttpstechcrunchcomwpjsonwpv2commentspost1983067versionhistorycount16hrefhttpstechcrunchcomwpjsonwpv2posts1983067revisionspredecessorversionid1984339hrefhttpstechcrunchcomwpjsonwpv2posts1983067revisions1984339authorsembeddabletruehrefhttpstechcrunchcomwpjsontcv1users59254947embeddabletruehrefhttpstechcrunchcomwpjsonwpv2guestauthorsalexwilhelmhttpstechcrunchcomedithrefhttpstechcrunchcomwpadminpostphppost1983067actioneditauthorembeddabletruehrefhttpstechcrunchcomwpjsontcv1users59254947wpfeaturedmediaembeddabletruehrefhttpstechcrunchcomwpjsonwpv2media1813061wpattachmenthrefhttpstechcrunchcomwpjsonwpv2mediaparent1983067wptermtaxonomycategoryembeddabletruehrefhttpstechcrunchcomwpjsonwpv2categoriespost1983067taxonomypost_tagembeddabletruehrefhttpstechcrunchcomwpjsonwpv2tagspost1983067taxonomy_tc_cb_tag_taxonomyembeddabletruehrefhttpstechcrunchcomwpjsonwpv2crunchbase_tagpost1983067taxonomytc_stories_taxembeddabletruehrefhttpstechcrunchcomwpjsonwpv2tc_stories_taxpost1983067taxonomytc_eventembeddabletruehrefhttpstechcrunchcomwpjsonwpv2tc_eventpost1983067curiesnamewphrefhttpsapiworgreltemplatedtrue_embeddedauthorsid59254947namejonathan - 1
